,_class_name,_library,_group,_path,_lines
542,Recall,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/metrics/confusion_metrics.py,143
543,PackageLoader,jinja,Flask,jinja-3.1.4/src/jinja2/loaders.py,164
544,Const,jinja,Flask,jinja-3.1.4/src/jinja2/nodes.py,29
545,BiclusterMixin,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/base.py,101
546,FigureManagerQT,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/backends/backend_qt.py,113
547,multivariate_hypergeom_gen,scipy,Other,scipy-1.13.1/scipy/stats/_multivariate.py,402
548,AxisError,numpy,Other,numpy-1.26.4/numpy/exceptions.py,89
549,SelectFdr,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/feature_selection/_univariate_selection.py,89
550,name_scope,keras,TensorFlow/Keras,keras-3.3.3/keras/src/backend/common/name_scope.py,58
551,SparsePCA,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/decomposition/_sparse_pca.py,178
552,Config,flask,Flask,flask-3.0.3/src/flask/config.py,321
553,CubicThue,sympy,Other,sympy-sympy-1.12.1/sympy/solvers/diophantine/diophantine.py,25
554,MeanShift,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/cluster/_mean_shift.py,274
555,SidecarEvaluator,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/utils/sidecar_evaluator.py,266
556,Equivalent,sympy,Other,sympy-sympy-1.12.1/sympy/logic/boolalg.py,82
557,skellam_gen,scipy,Other,scipy-1.13.1/scipy/stats/_discrete_distns.py,61
558,LossScaleOptimizerMetaclass,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/mixed_precision/loss_scale_optimizer.py,29
559,Module,sympy,Other,sympy-sympy-1.12.1/sympy/polys/numberfields/modules.py,492
560,ExponentialLoss,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/_loss/loss.py,71
561,TransformedTargetRegressor,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/compose/_target.py,329
562,ShuffleSplit,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_split.py,102
563,KBinsDiscretizer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/preprocessing/_discretization.py,440
564,MeanSquaredLogarithmicError,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/regression_metrics.py,44
565,SeqMul,sympy,Other,sympy-sympy-1.12.1/sympy/series/sequences.py,114
566,NullArrayProxy,pandas,Other,pandas-2.2.2/pandas/core/internals/array_manager.py,45
567,Identity,sympy,Other,sympy-sympy-1.12.1/sympy/matrices/expressions/special.py,68
568,ValidationCurveDisplay,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_plot.py,371
569,EvenPredicate,sympy,Other,sympy-sympy-1.12.1/sympy/assumptions/predicates/ntheory.py,26
570,zipf_gen,scipy,Other,scipy-1.13.1/scipy/stats/_discrete_distns.py,64
571,_AntiGraph,networkx,Other,networkx-networkx-3.3/networkx/algorithms/approximation/kcomponents.py,173
572,SparseDtype,pandas,Other,pandas-2.2.2/pandas/core/dtypes/dtypes.py,433
573,Attention,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/attention/attention.py,174
574,StataMissingValue,pandas,Other,pandas-2.2.2/pandas/io/stata.py,132
575,Optimizer,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/optimizer_v1.py,134
576,LossesContainer,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/engine/compile_utils.py,272
577,StringLookup,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/preprocessing/string_lookup.py,384
578,BinaryAccuracy,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/accuracy_metrics.py,59
579,use,sympy,Other,sympy-sympy-1.12.1/sympy/codegen/fnodes.py,21
580,Repository,numpy,Other,numpy-1.26.4/numpy/lib/_datasource.py,169
581,Trace,sympy,Other,sympy-sympy-1.12.1/sympy/matrices/expressions/trace.py,139
582,L1L2,keras,TensorFlow/Keras,keras-3.3.3/keras/src/regularizers/regularizers.py,42
583,SVR,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/svm/_classes.py,199
584,TFOpLambda,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/core/tf_op_layer.py,156
585,Point3D,sympy,Other,sympy-sympy-1.12.1/sympy/geometry/point.py,306
586,ChainableUndefined,jinja,Flask,jinja-3.1.4/src/jinja2/runtime.py,25
587,Normalizer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/preprocessing/_data.py,128
588,AffinityPropagation,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/cluster/_affinity_propagation.py,293
589,gamma_gen,scipy,Other,scipy-1.13.1/scipy/stats/_continuous_distns.py,206
590,BroydenFirst,scipy,Other,scipy-1.13.1/scipy/optimize/_nonlin.py,112
591,SquaredHinge,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/hinge_metrics.py,30
592,TopKCategoricalAccuracy,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/accuracy_metrics.py,46
593,InstanceProperty,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/core/tf_op_layer.py,49
594,_BaseDiscreteNB,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/naive_bayes.py,253
595,Sum,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/reduction_metrics.py,46
596,Wrapper,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/core/wrapper.py,41
597,RandomGenerator,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/backend.py,290
598,Iterator,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/preprocessing/image.py,120
599,FigureManagerTk,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/backends/_backend_tk.py,156
600,BaseLossScaleOptimizer,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/mixed_precision/loss_scale_optimizer.py,225
601,ReloadedLayer,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/export/export_lib.py,125
602,HeaderSet,werkzeug,Flask,werkzeug-3.0.3/src/werkzeug/datastructures/structures.py,148
603,DummyClassifier,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/dummy.py,428
604,ReLU,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/activation/relu.py,98
605,Ufunc,scipy,Other,scipy-1.13.1/scipy/special/_generate_pyx.py,138
606,HomogeneousTernaryQuadratic,sympy,Other,sympy-sympy-1.12.1/sympy/solvers/diophantine/diophantine.py,143
607,SliceAggregator,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/engine/training_utils_v1.py,103
608,Parser,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/_mathtext.py,1048
609,DictVectorizer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/feature_extraction/_dict_vectorizer.py,435
610,special_ortho_group_gen,scipy,Other,scipy-1.13.1/scipy/stats/_multivariate.py,159
611,no_attrs_in_subclass,sympy,Other,sympy-sympy-1.12.1/sympy/utilities/decorator.py,29
612,TaggedJSONSerializer,flask,Flask,flask-3.0.3/src/flask/json/tag.py,109
613,VotingClassifier,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/ensemble/_voting.py,354
614,KNeighborsRegressor,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/neighbors/_regression.py,244
615,ExtraTreeRegressor,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/tree/_classes.py,242
616,MGridClass,numpy,Other,numpy-1.26.4/numpy/lib/index_tricks.py,46
617,L2,sympy,Other,sympy-sympy-1.12.1/sympy/physics/quantum/hilbert.py,50
618,StixFonts,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/_mathtext.py,113
619,RandomRotation,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/preprocessing/image_preprocessing.py,139
620,Adadelta,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/optimizer_v1.py,100
621,BaseOptimizer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/neural_network/_stochastic_optimizers.py,61
622,JaxLayer,keras,TensorFlow/Keras,keras-3.3.3/keras/src/utils/jax_layer.py,427
623,LayerRNNCell,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/rnn/legacy_cells.py,41
624,Progbar,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/utils/generic_utils.py,263
625,MinimalTransformer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/utils/_testing.py,34
626,RandomSymbol,sympy,Other,sympy-sympy-1.12.1/sympy/stats/rv.py,67
627,SGDClassifier,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/linear_model/_stochastic_gradient.py,447
628,Node,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/engine/node.py,275
629,IntegerLookup,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/preprocessing/integer_lookup.py,427
630,IndexedIntegral,sympy,Other,sympy-sympy-1.12.1/sympy/sandbox/indexed_integrals.py,65
631,RendererTemplate,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/backends/backend_template.py,64
632,Adam,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/legacy/adam.py,245
633,invweibull_gen,scipy,Other,scipy-1.13.1/scipy/stats/_continuous_distns.py,65
634,GroupNormalization,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/normalization/group_normalization.py,209
635,_PLS,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/cross_decomposition/_pls.py,361
636,_axis_method_wrapper,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/axes/_base.py,59
637,OmegaPower,sympy,Other,sympy-sympy-1.12.1/sympy/sets/ordinals.py,49
638,Accept,werkzeug,Flask,werkzeug-3.0.3/src/werkzeug/datastructures/accept.py,170
639,FixedThresholdClassifier,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_classification_threshold.py,178
640,RandomNormal,keras,TensorFlow/Keras,keras-3.3.3/keras/src/initializers/random_initializers.py,49
641,RandomWidth,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/preprocessing/image_preprocessing.py,111
642,Shi,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/error_functions.py,104
643,Adam,keras,TensorFlow/Keras,keras-3.3.3/keras/src/optimizers/adam.py,156
644,RiccatiSpecial,sympy,Other,sympy-sympy-1.12.1/sympy/solvers/ode/single.py,62
645,SpatialDropout2D,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/regularization/spatial_dropout.py,59
646,SimpleImputer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/impute/_base.py,586
647,KNeighborsTransformer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/neighbors/_graph.py,231
648,Matern,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/gaussian_process/kernels.py,198
649,Layer,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/legacy_tf_layers/base.py,497
650,DropoutRNNCell,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/rnn/dropout_rnn_cell.py,49
651,SpatialDropout1D,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/regularization/spatial_dropout.py,37
652,TunedThresholdClassifierCV,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_classification_threshold.py,385
653,sign,sympy,Other,sympy-sympy-1.12.1/sympy/functions/elementary/complexes.py,179
654,DataAdapter,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/engine/data_adapter.py,158
655,Iterator,keras,TensorFlow/Keras,keras-3.3.3/keras/src/legacy/preprocessing/image.py,103
656,ImpliedDoLoop,sympy,Other,sympy-sympy-1.12.1/sympy/codegen/fnodes.py,22
657,IrrationalPredicate,sympy,Other,sympy-sympy-1.12.1/sympy/assumptions/predicates/sets.py,35
658,Aggregator,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/engine/training_utils_v1.py,47
659,OneToOneFeatureMixin,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/base.py,41
660,polygamma,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/gamma_functions.py,299
661,FontConstantsBase,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/_mathtext.py,34
662,hn1,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/bessel.py,54
663,Type1Font,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/_type1font.py,453
664,Ftrl,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/legacy/ftrl.py,280
665,TensorProductHilbertSpace,sympy,Other,sympy-sympy-1.12.1/sympy/physics/quantum/hilbert.py,155
666,Animation,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/animation.py,550
667,Average,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/merging/average.py,34
668,TruePositives,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/confusion_metrics.py,41
669,Partition,sympy,Other,sympy-sympy-1.12.1/sympy/combinatorics/partitions.py,291
670,RectSphereBivariateSpline,scipy,Other,scipy-1.13.1/scipy/interpolate/_fitpack2.py,234
671,HeNormal,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/initializers/initializers.py,37
672,ConvLSTMCell,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/rnn/base_conv_lstm.py,327
673,FloatingDtype,pandas,Other,pandas-2.2.2/pandas/core/arrays/floating.py,38
674,LedoitWolf,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/covariance/_shrunk_covariance.py,143
675,ClassMethod,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/core/tf_op_layer.py,75
676,ExpectationMatrix,sympy,Other,sympy-sympy-1.12.1/sympy/stats/symbolic_multivariate_probability.py,98
677,FreeGroup,sympy,Other,sympy-sympy-1.12.1/sympy/combinatorics/free_groups.py,221
678,PiecewiseConstantDecay,keras,TensorFlow/Keras,keras-3.3.3/keras/src/optimizers/schedules/learning_rate_schedule.py,114
679,RandomContrast,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/preprocessing/image_preprocessing.py,90
680,ModuleLoader,jinja,Flask,jinja-3.1.4/src/jinja2/loaders.py,77
681,Normalization,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/preprocessing/normalization.py,324
682,Derivative,sympy,Other,sympy-sympy-1.12.1/sympy/core/function.py,882
683,TreeNode,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/ensemble/_hist_gradient_boosting/grower.py,116
684,HistGradientBoostingClassifier,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,481
685,Separable,sympy,Other,sympy-sympy-1.12.1/sympy/solvers/ode/single.py,94
686,AlgebraicPredicate,sympy,Other,sympy-sympy-1.12.1/sympy/assumptions/predicates/sets.py,33
687,AsinhNorm,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/colors.py,27
688,NetworkXConfig,networkx,Other,networkx-networkx-3.3/networkx/utils/configs.py,70
689,Wrapper,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/rnn/base_wrapper.py,61
690,BaseLogger,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/callbacks.py,47
691,EmptySet,sympy,Other,sympy-sympy-1.12.1/sympy/sets/sets.py,72
692,AdamW,keras,TensorFlow/Keras,keras-3.3.3/keras/src/optimizers/adamw.py,89
693,MultiOutputRegressor,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/multioutput.py,101
694,RegressorMixin,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/base.py,83
695,Akima1DInterpolator,scipy,Other,scipy-1.13.1/scipy/interpolate/_cubic.py,178
696,Or,sympy,Other,sympy-sympy-1.12.1/sympy/logic/boolalg.py,104
697,HashingVectorizer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/feature_extraction/text.py,357
698,NeighborhoodComponentsAnalysis,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/neighbors/_nca.py,496
699,MaskedIterator,numpy,Other,numpy-1.26.4/numpy/ma/core.py,106
700,halflogistic_gen,scipy,Other,scipy-1.13.1/scipy/stats/_continuous_distns.py,122
701,MaxNorm,keras,TensorFlow/Keras,keras-3.3.3/keras/src/constraints/constraints.py,36
702,adjoint,sympy,Other,sympy-sympy-1.12.1/sympy/functions/elementary/complexes.py,60
703,Qasm,sympy,Other,sympy-sympy-1.12.1/sympy/physics/quantum/qasm.py,110
704,foldcauchy_gen,scipy,Other,scipy-1.13.1/scipy/stats/_continuous_distns.py,46
705,BinaryIoU,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/iou_metrics.py,119
706,MinimalRegressor,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/utils/_testing.py,38
707,RigidBody,sympy,Other,sympy-sympy-1.12.1/sympy/physics/mechanics/rigidbody.py,358
708,Ynm,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/spherical_harmonics.py,207
709,principal_branch,sympy,Other,sympy-sympy-1.12.1/sympy/functions/elementary/complexes.py,103
710,Adafactor,keras,TensorFlow/Keras,keras-3.3.3/keras/src/optimizers/adafactor.py,196
711,PReLU,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/activation/prelu.py,94
712,Grouper,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/cbook.py,113
713,ConvLSTM1D,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/rnn/conv_lstm1d.py,179
714,KLDivergence,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/losses.py,59
715,InverseTimeDecay,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/schedules/learning_rate_schedule.py,105
716,multinomial_gen,scipy,Other,scipy-1.13.1/scipy/stats/_multivariate.py,328
717,MaxNorm,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/constraints.py,39
718,L1L2,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/regularizers.py,43
719,GaussianIntegerRing,sympy,Other,sympy-sympy-1.12.1/sympy/polys/domains/gaussiandomains.py,150
720,Model,keras,TensorFlow/Keras,keras-3.3.3/keras/src/models/model.py,516
721,Naturals0,sympy,Other,sympy-sympy-1.12.1/sympy/sets/fancysets.py,25
722,LSTMCell,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/rnn/lstm.py,335
723,LarsCV,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/linear_model/_least_angle.py,312
724,ResponseCacheControl,werkzeug,Flask,werkzeug-3.0.3/src/werkzeug/datastructures/cache_control.py,28
725,ImageDataGenerator,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/preprocessing/image.py,979
726,CCA,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/cross_decomposition/_pls.py,108
727,Initializer,keras,TensorFlow/Keras,keras-3.3.3/keras/src/initializers/initializer.py,80
728,Cursor,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/widgets.py,85
729,StringArray,pandas,Other,pandas-2.2.2/pandas/core/arrays/string_.py,383
730,Bunch,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/utils/_bunch.py,64
731,StratifiedShuffleSplit,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_split.py,200
732,Cycler,jinja,Flask,jinja-3.1.4/src/jinja2/utils.py,52
733,LinearVectorFunction,scipy,Other,scipy-1.13.1/scipy/optimize/_differentiable_functions.py,58
734,LearningRateSchedule,keras,TensorFlow/Keras,keras-3.3.3/keras/src/optimizers/schedules/learning_rate_schedule.py,66
735,OrthogonalMatchingPursuit,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/linear_model/_omp.py,172
736,hermite_prob,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/polynomials.py,95
737,powerlaw_gen,scipy,Other,scipy-1.13.1/scipy/stats/_continuous_distns.py,280
738,Request,flask,Flask,flask-3.0.3/src/flask/wrappers.py,119
739,BaggingRegressor,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/ensemble/_bagging.py,265
740,ConvLSTM1D,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/rnn/conv_lstm1d.py,165
741,LinearConstraint,scipy,Other,scipy-1.13.1/scipy/optimize/_constraints.py,98
742,SelectFromModel,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/feature_selection/_from_model.py,430
743,Product,sympy,Other,sympy-sympy-1.12.1/sympy/concrete/products.py,549
744,Array,numpy,Other,numpy-1.26.4/numpy/array_api/_array_object.py,1089
745,assoc_legendre,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/polynomials.py,111
746,DiffCache,sympy,Other,sympy-sympy-1.12.1/sympy/integrals/heurisch.py,47
747,EllipticCurvePoint,sympy,Other,sympy-sympy-1.12.1/sympy/ntheory/elliptic_curve.py,132
748,WideDeepModel,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/premade_models/wide_deep.py,203
749,DisjointSet,scipy,Other,scipy-1.13.1/scipy/_lib/_disjoint_set.py,249
750,DetCurveDisplay,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/metrics/_plot/det_curve.py,326
751,UGate,sympy,Other,sympy-sympy-1.12.1/sympy/physics/quantum/gate.py,83
752,PyMetric,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/metrics/py_metric.py,166
753,FontManager,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/font_manager.py,496
754,Adam,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/adam.py,197
755,JzKetCoupled,sympy,Other,sympy-sympy-1.12.1/sympy/physics/quantum/spin.py,136
756,Zero,sympy,Other,sympy-sympy-1.12.1/sympy/core/numbers.py,66
757,Line3D,matplotlib,Other,matplotlib-3.9.0/lib/mpl_toolkits/mplot3d/art3d.py,91
758,Function,keras,TensorFlow/Keras,keras-3.3.3/keras/src/ops/function.py,184
759,Resolvent,sympy,Other,sympy-sympy-1.12.1/sympy/polys/numberfields/galois_resolvents.py,378
760,CTC,keras,TensorFlow/Keras,keras-3.3.3/keras/src/losses/losses.py,28
761,SpanningTreeIterator,networkx,Other,networkx-networkx-3.3/networkx/algorithms/tree/mst.py,167
762,vonmises_fisher_gen,scipy,Other,scipy-1.13.1/scipy/stats/_multivariate.py,598
763,enable_auto_cast_variables,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/mixed_precision/autocast_variable.py,20
764,InconsistentVersionWarning,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/exceptions.py,33
765,dok_array,scipy,Other,scipy-1.13.1/scipy/sparse/_dok.py,51
766,Variance,sympy,Other,sympy-sympy-1.12.1/sympy/stats/symbolic_probability.py,111
767,FockStateFermionKet,sympy,Other,sympy-sympy-1.12.1/sympy/physics/secondquant.py,25
768,chebyshevu,sympy,Other,sympy-sympy-1.12.1/sympy/functions/special/polynomials.py,124
769,LinearSVC,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/svm/_classes.py,324
770,RequestMethod,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/utils/_metadata_requests.py,117
771,LinearOperator,scipy,Other,scipy-1.13.1/scipy/sparse/linalg/_interface.py,513
772,SensitivityAtSpecificity,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/metrics/confusion_metrics.py,104
773,ArtistAnimation,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/animation.py,75
774,Zeros,keras,TensorFlow/Keras,keras-3.3.3/keras/src/initializers/constant_initializers.py,26
775,dia_matrix,scipy,Other,scipy-1.13.1/scipy/sparse/_dia.py,73
776,ContourSet,matplotlib,Other,matplotlib-3.9.0/lib/matplotlib/contour.py,754
777,SerializedAttributes,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/saving/legacy/saved_model/serialized_attributes.py,228
778,EinsumDense,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/core/einsum_dense.py,733
779,SquaredHinge,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/losses.py,59
780,mr_class,numpy,Other,numpy-1.26.4/numpy/ma/extras.py,20
781,RepeatedStratifiedKFold,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_split.py,69
782,Category,sympy,Other,sympy-sympy-1.12.1/sympy/categories/baseclasses.py,135
783,matrix_normal_frozen,scipy,Other,scipy-1.13.1/scipy/stats/_multivariate.py,55
784,BaseSeries,sympy,Other,sympy-sympy-1.12.1/sympy/plotting/plot.py,75
785,Attention,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/attention/attention.py,275
786,atan,sympy,Other,sympy-sympy-1.12.1/sympy/functions/elementary/trigonometric.py,211
787,CSVLogger,keras,TensorFlow/Keras,keras-3.3.3/keras/src/callbacks/csv_logger.py,89
788,WGate,sympy,Other,sympy-sympy-1.12.1/sympy/physics/quantum/grover.py,59
789,ShrunkCovariance,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/covariance/_shrunk_covariance.py,125
790,WedgeProduct,sympy,Other,sympy-sympy-1.12.1/sympy/diffgeom/diffgeom.py,47
791,_IgnoreWarnings,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/utils/_testing.py,55
792,IndexCol,pandas,Other,pandas-2.2.2/pandas/io/pytables.py,294
793,ReduceLROnPlateau,keras,TensorFlow/Keras,keras-3.3.3/keras/src/callbacks/reduce_lr_on_plateau.py,138
794,Softmax,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/layers/activation/softmax.py,69
795,Flatten,keras,TensorFlow/Keras,keras-3.3.3/keras/src/layers/reshaping/flatten.py,69
796,LayerCallCollection,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/saving/legacy/saved_model/save_impl.py,190
797,_MultilinearModel,scipy,Other,scipy-1.13.1/scipy/odr/_models.py,29
798,LassoLars,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/linear_model/_least_angle.py,177
799,Covariance,sympy,Other,sympy-sympy-1.12.1/sympy/stats/symbolic_probability.py,134
800,LogCosh,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/losses.py,57
801,_SetOutputMixin,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/utils/_set_output.py,75
802,TukeyHSDResult,scipy,Other,scipy-1.13.1/scipy/stats/_hypotests.py,123
803,MatrixPermute,sympy,Other,sympy-sympy-1.12.1/sympy/matrices/expressions/permutation.py,136
804,CrossCovarianceMatrix,sympy,Other,sympy-sympy-1.12.1/sympy/stats/symbolic_multivariate_probability.py,105
805,_ConfusionMatrixConditionCount,keras,TensorFlow/Keras,keras-3.3.3/keras/src/metrics/confusion_metrics.py,63
806,_CurveScorer,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/model_selection/_classification_threshold.py,103
807,PyDataset,keras,TensorFlow/Keras,keras-3.3.3/keras/src/trainers/data_adapters/py_dataset_adapter.py,157
808,SpecificationError,pandas,Other,pandas-2.2.2/pandas/errors/__init__.py,26
809,MinCovDet,sklearn,scikit-learn,scikit-learn-1.5.0/sklearn/covariance/_robust_covariance.py,290
810,AppContext,flask,Flask,flask-3.0.3/src/flask/ctx.py,47
811,Adagrad,tfkeras,TensorFlow/Keras,tf-keras-2.16.0/tf_keras/optimizers/adagrad.py,112
